Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
378,Fabián Monzón,ar ARG,DF,Nice,25,1987,1,1,79,0.9,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ef115d48
379,Fabián Monzón,ar ARG,DF,Lyon,25,1987,5,2,201,2.2,0,1,1,0,0,0,0,0,0.00,0.45,0.45,0.00,0.45,Matches,ef115d48
380,Steven Moreira,fr FRA,DFMF,Rennes,17,1994,3,3,225,2.5,0,1,1,0,0,0,1,0,0.00,0.40,0.40,0.00,0.40,Matches,f10983ae
381,Jérémy Morel,mg MAD,DF,Marseille,28,1984,36,36,3201,35.6,1,1,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches,e97150c0
382,Mehdi Mostefa,dz ALG,DFMF,Ajaccio,28,1983,33,29,2577,28.6,2,2,4,2,0,0,5,1,0.07,0.07,0.14,0.07,0.14,Matches,b2a138bc
383,Thiago Motta,it ITA,MF,Paris S-G,29,1982,12,11,894,9.9,1,1,2,1,0,0,4,1,0.10,0.10,0.20,0.10,0.20,Matches,57ef0d97
384,Benjamin Moukandjo,cm CMR,FWMF,Nancy,23,1988,35,25,2228,24.8,5,2,7,4,1,1,8,1,0.20,0.08,0.28,0.16,0.24,Matches,e0312377
385,Barel Mouko,cg CGO,GK,Lille,33,1979,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4c12c62d
386,Anthony Mounier,fr FRA,FWMF,Montpellier,24,1987,26,13,1298,14.4,2,5,7,2,0,0,2,0,0.14,0.35,0.49,0.14,0.49,Matches,d9255c9a
387,Lucas Moura,br BRA,FWMF,Paris S-G,19,1992,10,9,730,8.1,0,3,3,0,0,0,1,0,0.00,0.37,0.37,0.00,0.37,Matches,2b622f01
388,Rémi Mulumba,cd COD,MF,Lorient,19,1992,2,1,87,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,05099e0e
389,Vincent Muratori,fr FRA,DF,Nancy,24,1987,15,14,1187,13.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,66673812
390,Adrian Mutu,ro ROU,FWMF,Ajaccio,33,1979,28,26,2210,24.6,11,0,11,8,3,4,7,0,0.45,0.00,0.45,0.33,0.33,Matches,7af7fbd8
